FIA,Circuit name,Circuit ID,Source Is.D,Source Is.D Type,Substation,Comments,Validation result,Error message
430,Tivy Valley 1107,252941107,822606,DPD,Tivy Valley,,TRUE,
438,Kern Oil 1106,252721106,397902,DPD,Kern Oil,,TRUE,
438,Kern Oil 1106,252721106,46960,DPD,Kern Oil,,TRUE,
438,Poso Mountain 2101,253642101,,Breaker,Poso Mountain,,TRUE,
438,Poso Mountain 2103,253642103,,Breaker,Poso Mountain,,TRUE,
438,Poso Mountain 2104,253642104,,Breaker,Poso Mountain,,TRUE,
438,Tule Power House 1101,258591101,,Breaker,Tule Power House,,TRUE,
448,SAN BERNARD 1101,253191101,641042,DPD,SAN BERNARD,,TRUE,
448,SAN BERNARD 1101,253191101,438074,DPD,SAN BERNARD,,TRUE,
450,INDIAN FLAT 1104,252691104,10270,DPD,INDIAN FLAT,,TRUE,
450,OAKHURST 1103,254421103,10190,DPD,OAKHURST,,TRUE,
450,SAN JOAQUIN #3 1101,252531101,673480,DPD,SAN JOAQUIN #,,TRUE,
490,Hollister 2102,182492102,855412,DPD,Hollister,,TRUE,
490,Hollister 2102,182492102,113634,DPD,Hollister,,TRUE,
490,Hollister 2104,182492104,91424,DPD,Hollister,,TRUE,
490,Hollister 2104,182492104,117328,DPD,Hollister,,TRUE,
495,Panoche 1103,253671103,4036,DPD,Panoche,,TRUE,
495,Panoche 1103,253671103,4016,DPD,Panoche,,TRUE,
495,Antelope 1101,252021101,318686,DPD,Antelope,,TRUE,
497,Cholame 2102,182562102,X16,DPD,Cholame,,TRUE,
495,COALINGA NO 1 1108,252161108,9080,DPD,COALINGA NO,,TRUE,
495,COALINGA NO 2 1105,252381105,9000,DPD,COALINGA NO,,TRUE,
500,CAMP EVERS 2103,83622103,396855,Switch,CAMP EVERS,,TRUE,
500,CAMP EVERS 2103,83622103,12990,DPD,CAMP EVERS,,TRUE,
500,CAMP EVERS 2104,83622104,10442,DPD,CAMP EVERS,,TRUE,
500,CAMP EVERS 2106,83622106,4149,Fuse,CAMP EVERS,,TRUE,
500,PAUL SWEET 2102,83252102,478657,Switch,PAUL SWEET,,TRUE,
500,PAUL SWEET 2102,83252102,337544,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2102,83252102,168368,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2104,83252104,11074,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2104,83252104,5394,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2105,83252105,,Breaker,PAUL SWEET,,TRUE,
500,PAUL SWEET 2106,83252106,,Breaker,PAUL SWEET,,TRUE,
500,PAUL SWEET 2107,83252107,10986,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2109,83252109,634576,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2109,83252109,680537,DPD,PAUL SWEET,,TRUE,
500,PAUL SWEET 2109,83252109,687295,DPD,PAUL SWEET,,TRUE,
500,Point Moretti 1101,82931101,5104,DPD,Point Moretti,,TRUE,
500,RIO DEL MAR 0401,83260401,931192,DPD,RIO DEL MAR,,TRUE,
500,ROB ROY 2104,83692104,,Breaker,ROB ROY,,TRUE,
500,ROB ROY 2105,83692105,,Breaker,ROB ROY,,TRUE,
500,Seacliff 0401,83500401,,Breaker,Seacliff,,TRUE,
